gene_symbol,ensembl_id,expr_val
AA467197,10090.ENSMUSP00000040781,1.0
AA467197,10090.ENSMUSP00000150944,1.0
AA467197,10090.ENSMUSP00000148981,1.0
AA467197,10090.ENSMUSP00000117197,1.0
AA467197,10090.ENSMUSP00000106141,1.0
AA467197,10090.ENSMUSP00000150109,1.0
Abcc1,10090.ENSMUSP00000120933,4.0
Abcc1,10090.ENSMUSP00000115627,4.0
Abcc1,10090.ENSMUSP00000097743,4.0
Abcc1,10090.ENSMUSP00000116714,4.0
Abcc1,10090.ENSMUSP00000115763,4.0
Abcc1,10090.ENSMUSP00000116726,4.0
Abcc1,10090.ENSMUSP00000122656,4.0
Abi1,10090.ENSMUSP00000116093,1.0
Abi1,10090.ENSMUSP00000077997,1.0
Abi1,10090.ENSMUSP00000120462,1.0
Abi1,10090.ENSMUSP00000117335,1.0
Abi1,10090.ENSMUSP00000090860,1.0
Abi1,10090.ENSMUSP00000136846,1.0
Abi1,10090.ENSMUSP00000120621,1.0
Abi1,10090.ENSMUSP00000120769,1.0
Abi1,10090.ENSMUSP00000110191,1.0
Abi1,10090.ENSMUSP00000088957,1.0
Abi1,10090.ENSMUSP00000118491,1.0
Acod1,10090.ENSMUSP00000022722,3.0
Acp1,10090.ENSMUSP00000073686,1.0
Acp1,10090.ENSMUSP00000151833,1.0
Acp1,10090.ENSMUSP00000106509,1.0
Acsl1,10090.ENSMUSP00000114473,4.0
Acsl1,10090.ENSMUSP00000118845,4.0
Acsl1,10090.ENSMUSP00000034046,4.0
Acsl1,10090.ENSMUSP00000106001,4.0
Acsl1,10090.ENSMUSP00000106000,4.0
Acsl1,10090.ENSMUSP00000147647,4.0
Acsl1,10090.ENSMUSP00000117546,4.0
Acsl5,10090.ENSMUSP00000046585,1.0
Acsl5,10090.ENSMUSP00000152956,1.0
Acsl5,10090.ENSMUSP00000152972,1.0
Acsl5,10090.ENSMUSP00000153302,1.0
Acsl5,10090.ENSMUSP00000153474,1.0
Actb,10090.ENSMUSP00000132135,8.0
Actb,10090.ENSMUSP00000101823,8.0
Actb,10090.ENSMUSP00000127663,8.0
Actb,10090.ENSMUSP00000098066,8.0
Actb,10090.ENSMUSP00000130611,8.0
Actg1,10090.ENSMUSP00000101822,4.0
