subpopulation,cell_num,num_nodes,num_edges,giulia_spatial_entropy,runtime,nodelist,edgelist
FA1_MYL9_smoothmuscle,984,3808,488542,1036917.4797841257,27.154120922088623,../network_data/subpopulations_in_progress/FA1_MYL9_smoothmuscle/FA1_MYL9_smoothmuscle_984_nodelist.csv,../network_data/subpopulations_in_progress/FA1_MYL9_smoothmuscle/FA1_MYL9_smoothmuscle_984_edgelist.csv
FA1_MYL9_smoothmuscle,2699,3441,388834,866764.2634557321,24.371850967407227,../network_data/subpopulations_in_progress/FA1_MYL9_smoothmuscle/FA1_MYL9_smoothmuscle_2699_nodelist.csv,../network_data/subpopulations_in_progress/FA1_MYL9_smoothmuscle/FA1_MYL9_smoothmuscle_2699_edgelist.csv
FA1_MYL9_smoothmuscle,4607,4328,601874,1430522.359027771,39.67275786399841,../network_data/subpopulations_in_progress/FA1_MYL9_smoothmuscle/FA1_MYL9_smoothmuscle_4607_nodelist.csv,../network_data/subpopulations_in_progress/FA1_MYL9_smoothmuscle/FA1_MYL9_smoothmuscle_4607_edgelist.csv
FA1_MYL9_smoothmuscle,319,2286,193511,381140.55447017634,10.273581981658936,../network_data/subpopulations_in_progress/FA1_MYL9_smoothmuscle/FA1_MYL9_smoothmuscle_319_nodelist.csv,../network_data/subpopulations_in_progress/FA1_MYL9_smoothmuscle/FA1_MYL9_smoothmuscle_319_edgelist.csv
FA1_MYL9_smoothmuscle,4194,2733,244768,501611.3718984082,15.36572813987732,../network_data/subpopulations_in_progress/FA1_MYL9_smoothmuscle/FA1_MYL9_smoothmuscle_4194_nodelist.csv,../network_data/subpopulations_in_progress/FA1_MYL9_smoothmuscle/FA1_MYL9_smoothmuscle_4194_edgelist.csv
FA1_MYL9_smoothmuscle,3088,1450,83626,156700.7600440014,4.045654058456421,../network_data/subpopulations_in_progress/FA1_MYL9_smoothmuscle/FA1_MYL9_smoothmuscle_3088_nodelist.csv,../network_data/subpopulations_in_progress/FA1_MYL9_smoothmuscle/FA1_MYL9_smoothmuscle_3088_edgelist.csv
FA1_MYL9_smoothmuscle,1871,1309,62760,114665.23139231949,2.9999938011169434,../network_data/subpopulations_in_progress/FA1_MYL9_smoothmuscle/FA1_MYL9_smoothmuscle_1871_nodelist.csv,../network_data/subpopulations_in_progress/FA1_MYL9_smoothmuscle/FA1_MYL9_smoothmuscle_1871_edgelist.csv
FA1_MYL9_smoothmuscle,3152,1913,163214,291163.4908262543,7.053419828414917,../network_data/subpopulations_in_progress/FA1_MYL9_smoothmuscle/FA1_MYL9_smoothmuscle_3152_nodelist.csv,../network_data/subpopulations_in_progress/FA1_MYL9_smoothmuscle/FA1_MYL9_smoothmuscle_3152_edgelist.csv
FA1_MYL9_smoothmuscle,2142,3132,359178,778139.0670745907,18.96414589881897,../network_data/subpopulations_in_progress/FA1_MYL9_smoothmuscle/FA1_MYL9_smoothmuscle_2142_nodelist.csv,../network_data/subpopulations_in_progress/FA1_MYL9_smoothmuscle/FA1_MYL9_smoothmuscle_2142_edgelist.csv
FA1_MYL9_smoothmuscle,3081,3151,346386,742334.7765597753,19.304965019226074,../network_data/subpopulations_in_progress/FA1_MYL9_smoothmuscle/FA1_MYL9_smoothmuscle_3081_nodelist.csv,../network_data/subpopulations_in_progress/FA1_MYL9_smoothmuscle/FA1_MYL9_smoothmuscle_3081_edgelist.csv
