subpopulation,cell_num,num_nodes,num_edges,giulia_spatial_entropy,runtime,nodelist,edgelist
FA2_ProliferatingMuSC_P+M+,3945,2604,257070,507714.0281764564,12.609508991241455,../network_data/subpopulations_in_progress/FA2_ProliferatingMuSC_P+M+/FA2_ProliferatingMuSC_P+M+_3945_nodelist.csv,../network_data/subpopulations_in_progress/FA2_ProliferatingMuSC_P+M+/FA2_ProliferatingMuSC_P+M+_3945_edgelist.csv
FA2_ProliferatingMuSC_P+M+,4487,6174,1045467,2660397.0921983216,86.74336218833923,../network_data/subpopulations_in_progress/FA2_ProliferatingMuSC_P+M+/FA2_ProliferatingMuSC_P+M+_4487_nodelist.csv,../network_data/subpopulations_in_progress/FA2_ProliferatingMuSC_P+M+/FA2_ProliferatingMuSC_P+M+_4487_edgelist.csv
FA2_ProliferatingMuSC_P+M+,2593,418,11758,24565.444418806157,0.40463781356811523,../network_data/subpopulations_in_progress/FA2_ProliferatingMuSC_P+M+/FA2_ProliferatingMuSC_P+M+_2593_nodelist.csv,../network_data/subpopulations_in_progress/FA2_ProliferatingMuSC_P+M+/FA2_ProliferatingMuSC_P+M+_2593_edgelist.csv
FA2_ProliferatingMuSC_P+M+,2359,2481,255657,511585.0760402963,12.294654130935669,../network_data/subpopulations_in_progress/FA2_ProliferatingMuSC_P+M+/FA2_ProliferatingMuSC_P+M+_2359_nodelist.csv,../network_data/subpopulations_in_progress/FA2_ProliferatingMuSC_P+M+/FA2_ProliferatingMuSC_P+M+_2359_edgelist.csv
FA2_ProliferatingMuSC_P+M+,1649,1247,60138,125422.6281384981,2.5324199199676514,../network_data/subpopulations_in_progress/FA2_ProliferatingMuSC_P+M+/FA2_ProliferatingMuSC_P+M+_1649_nodelist.csv,../network_data/subpopulations_in_progress/FA2_ProliferatingMuSC_P+M+/FA2_ProliferatingMuSC_P+M+_1649_edgelist.csv
FA2_ProliferatingMuSC_P+M+,2517,1079,65969,93835.17508657982,2.2169711589813232,../network_data/subpopulations_in_progress/FA2_ProliferatingMuSC_P+M+/FA2_ProliferatingMuSC_P+M+_2517_nodelist.csv,../network_data/subpopulations_in_progress/FA2_ProliferatingMuSC_P+M+/FA2_ProliferatingMuSC_P+M+_2517_edgelist.csv
FA2_ProliferatingMuSC_P+M+,2515,3570,429674,1004179.4202314989,26.246160984039307,../network_data/subpopulations_in_progress/FA2_ProliferatingMuSC_P+M+/FA2_ProliferatingMuSC_P+M+_2515_nodelist.csv,../network_data/subpopulations_in_progress/FA2_ProliferatingMuSC_P+M+/FA2_ProliferatingMuSC_P+M+_2515_edgelist.csv
FA2_ProliferatingMuSC_P+M+,1002,998,41350,87424.39884690267,1.7331628799438477,../network_data/subpopulations_in_progress/FA2_ProliferatingMuSC_P+M+/FA2_ProliferatingMuSC_P+M+_1002_nodelist.csv,../network_data/subpopulations_in_progress/FA2_ProliferatingMuSC_P+M+/FA2_ProliferatingMuSC_P+M+_1002_edgelist.csv
FA2_ProliferatingMuSC_P+M+,2725,2519,249896,560650.1891286368,13.276664018630981,../network_data/subpopulations_in_progress/FA2_ProliferatingMuSC_P+M+/FA2_ProliferatingMuSC_P+M+_2725_nodelist.csv,../network_data/subpopulations_in_progress/FA2_ProliferatingMuSC_P+M+/FA2_ProliferatingMuSC_P+M+_2725_edgelist.csv
FA2_ProliferatingMuSC_P+M+,4580,1927,154031,276568.02157820744,7.576183080673218,../network_data/subpopulations_in_progress/FA2_ProliferatingMuSC_P+M+/FA2_ProliferatingMuSC_P+M+_4580_nodelist.csv,../network_data/subpopulations_in_progress/FA2_ProliferatingMuSC_P+M+/FA2_ProliferatingMuSC_P+M+_4580_edgelist.csv
