subpopulation,cell_num,num_nodes,num_edges,giulia_spatial_entropy,runtime,nodelist,edgelist
FA3_CD28_Tcells,2703,1927,143649,271248.30798609677,7.629587173461914,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_2703_nodelist.csv,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_2703_edgelist.csv
FA3_CD28_Tcells,4535,838,40496,69628.671912044927,1.39375901222229,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_4535_nodelist.csv,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_4535_edgelist.csv
FA3_CD28_Tcells,2798,1126,59148,108205.0319862316,2.563577890396118,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_2798_nodelist.csv,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_2798_edgelist.csv
FA3_CD28_Tcells,2384,1683,122193,213074.00417762226,5.792474985122681,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_2384_nodelist.csv,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_2384_edgelist.csv
FA3_CD28_Tcells,2253,1282,76008,134983.66296402086,3.4651730060577393,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_2253_nodelist.csv,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_2253_edgelist.csv
FA3_CD28_Tcells,6588,1123,54993,97715.696940599242,2.5099620819091797,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_6588_nodelist.csv,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_6588_edgelist.csv
FA3_CD28_Tcells,915,1089,61763,103334.58623544111,2.3672280311584473,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_915_nodelist.csv,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_915_edgelist.csv
FA3_CD28_Tcells,4667,664,22516,38106.985699662349,0.850409984588623,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_4667_nodelist.csv,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_4667_edgelist.csv
FA3_CD28_Tcells,3154,1264,76415,132896.62394247923,3.255117893218994,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_3154_nodelist.csv,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_3154_edgelist.csv
FA3_CD28_Tcells,2373,1423,82767,152213.0366692227,3.953503131866455,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_2373_nodelist.csv,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_2373_edgelist.csv
FA3_CD28_Tcells,6243,1247,68521,120307.57704695252,3.0703330039978027,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_6243_nodelist.csv,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_6243_edgelist.csv
FA3_CD28_Tcells,2475,1183,62137,108934.74744908442,2.7331960201263428,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_2475_nodelist.csv,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_2475_edgelist.csv
FA3_CD28_Tcells,6245,1306,79226,138521.97987783895,3.413896083831787,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_6245_nodelist.csv,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_6245_edgelist.csv
FA3_CD28_Tcells,6929,1515,97870,217080.04218130227,4.612715005874634,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_6929_nodelist.csv,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_6929_edgelist.csv
FA3_CD28_Tcells,263,427,9137,14442.312861335649,0.3404860496520996,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_263_nodelist.csv,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_263_edgelist.csv
FA3_CD28_Tcells,481,1365,80821,142153.20555389216,3.6721179485321045,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_481_nodelist.csv,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_481_edgelist.csv
FA3_CD28_Tcells,1250,1219,64992,118585.67006316729,3.0594539642333984,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_1250_nodelist.csv,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_1250_edgelist.csv
FA3_CD28_Tcells,3420,1185,68918,118009.52623329601,2.739542007446289,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_3420_nodelist.csv,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_3420_edgelist.csv
FA3_CD28_Tcells,3784,1383,84696,149754.60966093381,3.7545251846313477,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_3784_nodelist.csv,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_3784_edgelist.csv
FA3_CD28_Tcells,330,1592,106045,196049.31040720307,5.351666212081909,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_330_nodelist.csv,../network_data/subpopulations_in_progress/FA3_CD28_Tcells/FA3_CD28_Tcells_330_edgelist.csv
