subpopulation,cell_num,num_nodes,num_edges,giulia_spatial_entropy,runtime,nodelist,edgelist
FA2_CD19_Bcells,3048,1193,69069,113623.0033267593,2.8641159534454346,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_3048_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_3048_edgelist.csv
FA2_CD19_Bcells,3064,485,10966,25565.61710521578,0.49205708503723145,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_3064_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_3064_edgelist.csv
FA2_CD19_Bcells,1904,1157,60987,105320.72961446678,2.8959479331970215,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_1904_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_1904_edgelist.csv
FA2_CD19_Bcells,3008,1221,75103,126108.19264265698,3.0920698642730713,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_3008_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_3008_edgelist.csv
FA2_CD19_Bcells,3498,2715,298307,592776.4570921838,20.823318004608154,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_3498_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_3498_edgelist.csv
FA2_CD19_Bcells,4288,1455,92451,160862.25533179293,5.477669954299927,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_4288_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_4288_edgelist.csv
FA2_CD19_Bcells,3861,530,11813,21150.900964403307,0.5771389007568359,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_3861_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_3861_edgelist.csv
FA2_CD19_Bcells,1260,1490,93875,158871.31961799858,5.911263942718506,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_1260_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_1260_edgelist.csv
FA2_CD19_Bcells,1986,1238,73260,123726.93843573649,3.544739007949829,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_1986_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_1986_edgelist.csv
FA2_CD19_Bcells,1694,1481,91909,159182.76082819753,5.4151611328125,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_1694_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_1694_edgelist.csv
FA2_CD19_Bcells,3407,1286,71770,128530.60110916021,3.8751959800720215,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_3407_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_3407_edgelist.csv
FA2_CD19_Bcells,7,1603,109831,189100.6205133767,6.312106132507324,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_7_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_7_edgelist.csv
FA2_CD19_Bcells,2094,1718,131707,228906.6478272188,7.050419092178345,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_2094_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_2094_edgelist.csv
FA2_CD19_Bcells,1035,1799,134573,244407.94484097592,7.598173141479492,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_1035_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD19_Bcells/FA2_CD19_Bcells_1035_edgelist.csv
