subpopulation,cell_num,num_nodes,num_edges,giulia_spatial_entropy,runtime,nodelist,edgelist
FA3_ProliferatingMuSC_P-M+,7107,2866,268647,587229.8666777986,16.084591150283813,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_7107_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_7107_edgelist.csv
FA3_ProliferatingMuSC_P-M+,3455,3606,499763,1104764.678538583,27.83523988723755,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_3455_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_3455_edgelist.csv
FA3_ProliferatingMuSC_P-M+,382,1949,167789,337610.28378305724,7.548845052719116,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_382_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_382_edgelist.csv
FA3_ProliferatingMuSC_P-M+,5526,2869,294499,620162.1200738196,16.261586904525757,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_5526_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_5526_edgelist.csv
FA3_ProliferatingMuSC_P-M+,5631,1177,73443,122796.29819538331,2.6410698890686035,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_5631_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_5631_edgelist.csv
FA3_ProliferatingMuSC_P-M+,3714,4808,741547,1800628.4379634967,50.112592935562134,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_3714_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_3714_edgelist.csv
FA3_ProliferatingMuSC_P-M+,2500,6009,1028786,2762565.2317475416,99.38992094993591,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_2500_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_2500_edgelist.csv
FA3_ProliferatingMuSC_P-M+,1793,4220,625362,1389510.7314485272,35.43882703781128,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_1793_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_1793_edgelist.csv
FA3_ProliferatingMuSC_P-M+,4986,4010,589022,1366134.6692803365,35.759591817855835,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_4986_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_4986_edgelist.csv
FA3_ProliferatingMuSC_P-M+,7057,6401,1076723,2931747.540606541,97.5782310962677,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_7057_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_7057_edgelist.csv
FA3_ProliferatingMuSC_P-M+,472,3160,346754,750948.7634915593,23.629834175109863,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_472_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_472_edgelist.csv
FA3_ProliferatingMuSC_P-M+,1161,557,23893,38136.08969341813,0.5267300605773926,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_1161_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_1161_edgelist.csv
FA3_ProliferatingMuSC_P-M+,3697,4465,598623,1465472.391224654,52.31105399131775,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_3697_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_3697_edgelist.csv
FA3_ProliferatingMuSC_P-M+,2479,6074,1073991,2709261.323956301,81.4498541355133,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_2479_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_2479_edgelist.csv
FA3_ProliferatingMuSC_P-M+,1403,4656,720896,1646501.3299980946,43.00981783866882,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_1403_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_1403_edgelist.csv
FA3_ProliferatingMuSC_P-M+,6117,3444,409866,914193.7964740132,23.95301914215088,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_6117_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_6117_edgelist.csv
FA3_ProliferatingMuSC_P-M+,2776,1106,54748,93389.58902941308,2.178014039993286,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_2776_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_2776_edgelist.csv
FA3_ProliferatingMuSC_P-M+,1241,6601,1169931,3068277.415007051,94.24533295631409,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_1241_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_1241_edgelist.csv
FA3_ProliferatingMuSC_P-M+,5384,1904,160227,292457.95832557144,7.136346101760864,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_5384_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_5384_edgelist.csv
FA3_ProliferatingMuSC_P-M+,1965,5691,922411,2450085.336541944,74.0045690536499,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_1965_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_1965_edgelist.csv
FA3_ProliferatingMuSC_P-M+,5443,5148,756876,1846727.6574345357,53.616026878356934,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_5443_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_5443_edgelist.csv
FA3_ProliferatingMuSC_P-M+,891,4671,716915,1714106.489416908,48.68848705291748,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_891_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_891_edgelist.csv
FA3_ProliferatingMuSC_P-M+,674,699,21445,46193.78658294566,0.8527669906616211,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_674_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_674_edgelist.csv
FA3_ProliferatingMuSC_P-M+,5444,4835,750381,1857520.4523122031,53.133630990982056,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_5444_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_5444_edgelist.csv
FA3_ProliferatingMuSC_P-M+,898,2315,215880,444189.5934978668,10.975090980529785,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_898_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ProliferatingMuSC_P-M+/FA3_ProliferatingMuSC_P-M+_898_edgelist.csv
