subpopulation,cell_num,num_nodes,num_edges,giulia_spatial_entropy,runtime,nodelist,edgelist
FA2_TNMD_Fibroblasts,1464,4568,651605,1621639.8524898884,45.26950287818909,../network_data/subpopulations_in_progress/FA2_TNMD_Fibroblasts/FA2_TNMD_Fibroblasts_1464_nodelist.csv,../network_data/subpopulations_in_progress/FA2_TNMD_Fibroblasts/FA2_TNMD_Fibroblasts_1464_edgelist.csv
FA2_TNMD_Fibroblasts,2261,3561,447059,962403.268560894,25.958504915237427,../network_data/subpopulations_in_progress/FA2_TNMD_Fibroblasts/FA2_TNMD_Fibroblasts_2261_nodelist.csv,../network_data/subpopulations_in_progress/FA2_TNMD_Fibroblasts/FA2_TNMD_Fibroblasts_2261_edgelist.csv
FA2_TNMD_Fibroblasts,814,1147,57480,108681.24716335624,2.2282919883728027,../network_data/subpopulations_in_progress/FA2_TNMD_Fibroblasts/FA2_TNMD_Fibroblasts_814_nodelist.csv,../network_data/subpopulations_in_progress/FA2_TNMD_Fibroblasts/FA2_TNMD_Fibroblasts_814_edgelist.csv
FA2_TNMD_Fibroblasts,2079,4255,614028,1496227.7219222346,42.97977089881897,../network_data/subpopulations_in_progress/FA2_TNMD_Fibroblasts/FA2_TNMD_Fibroblasts_2079_nodelist.csv,../network_data/subpopulations_in_progress/FA2_TNMD_Fibroblasts/FA2_TNMD_Fibroblasts_2079_edgelist.csv
FA2_TNMD_Fibroblasts,3476,567,21002,32017.006568149714,0.5935230255126953,../network_data/subpopulations_in_progress/FA2_TNMD_Fibroblasts/FA2_TNMD_Fibroblasts_3476_nodelist.csv,../network_data/subpopulations_in_progress/FA2_TNMD_Fibroblasts/FA2_TNMD_Fibroblasts_3476_edgelist.csv
FA2_TNMD_Fibroblasts,100,5353,808357,2080561.1747432188,67.91443991661072,../network_data/subpopulations_in_progress/FA2_TNMD_Fibroblasts/FA2_TNMD_Fibroblasts_100_nodelist.csv,../network_data/subpopulations_in_progress/FA2_TNMD_Fibroblasts/FA2_TNMD_Fibroblasts_100_edgelist.csv
FA2_TNMD_Fibroblasts,4353,4959,725981,1861395.5913789915,66.11638593673706,../network_data/subpopulations_in_progress/FA2_TNMD_Fibroblasts/FA2_TNMD_Fibroblasts_4353_nodelist.csv,../network_data/subpopulations_in_progress/FA2_TNMD_Fibroblasts/FA2_TNMD_Fibroblasts_4353_edgelist.csv
FA2_TNMD_Fibroblasts,4606,4507,664076,1639735.2851038477,53.02525305747986,../network_data/subpopulations_in_progress/FA2_TNMD_Fibroblasts/FA2_TNMD_Fibroblasts_4606_nodelist.csv,../network_data/subpopulations_in_progress/FA2_TNMD_Fibroblasts/FA2_TNMD_Fibroblasts_4606_edgelist.csv
FA2_TNMD_Fibroblasts,898,4872,697856,1789814.981680292,59.060805797576904,../network_data/subpopulations_in_progress/FA2_TNMD_Fibroblasts/FA2_TNMD_Fibroblasts_898_nodelist.csv,../network_data/subpopulations_in_progress/FA2_TNMD_Fibroblasts/FA2_TNMD_Fibroblasts_898_edgelist.csv
FA2_TNMD_Fibroblasts,1415,5001,727191,1850542.9655197207,58.73192000389099,../network_data/subpopulations_in_progress/FA2_TNMD_Fibroblasts/FA2_TNMD_Fibroblasts_1415_nodelist.csv,../network_data/subpopulations_in_progress/FA2_TNMD_Fibroblasts/FA2_TNMD_Fibroblasts_1415_edgelist.csv
