subpopulation,cell_num,num_nodes,num_edges,giulia_spatial_entropy,runtime,nodelist,edgelist
FA2_CD28_Tcells,4162,1573,109055,196600.96915080387,4.555480003356934,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_4162_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_4162_edgelist.csv
FA2_CD28_Tcells,862,1370,85606,153060.27289635935,3.6204280853271484,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_862_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_862_edgelist.csv
FA2_CD28_Tcells,938,1521,106459,186817.3177680771,4.298168897628784,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_938_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_938_edgelist.csv
FA2_CD28_Tcells,3661,1414,100271,202860.0849679743,3.6930549144744873,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_3661_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_3661_edgelist.csv
FA2_CD28_Tcells,1392,1531,97386,179699.49842189773,4.304413080215454,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_1392_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_1392_edgelist.csv
FA2_CD28_Tcells,1377,1850,138172,255466.80461992032,6.380892992019653,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_1377_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_1377_edgelist.csv
FA2_CD28_Tcells,4018,1392,83409,145098.70420491247,3.467168092727661,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_4018_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_4018_edgelist.csv
FA2_CD28_Tcells,3063,2245,188879,380796.4889286456,10.112365007400513,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_3063_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_3063_edgelist.csv
FA2_CD28_Tcells,2687,1387,84259,146091.0674741313,3.4816370010375977,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_2687_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_2687_edgelist.csv
FA2_CD28_Tcells,3438,1650,116431,204739.5102926506,5.366675138473511,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_3438_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_3438_edgelist.csv
FA2_CD28_Tcells,553,1247,70661,124794.16466181519,2.81198787689209,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_553_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_553_edgelist.csv
FA2_CD28_Tcells,3874,1613,120781,213319.7385717043,5.169488191604614,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_3874_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_3874_edgelist.csv
FA2_CD28_Tcells,3488,954,40998,78787.9767649277,1.6526460647583008,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_3488_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_3488_edgelist.csv
FA2_CD28_Tcells,1593,1273,71930,132623.50731286866,2.900115966796875,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_1593_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_1593_edgelist.csv
FA2_CD28_Tcells,1771,1665,119921,214512.98013142086,5.1044299602508545,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_1771_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_1771_edgelist.csv
FA2_CD28_Tcells,138,1395,91912,157648.23589283988,3.568586826324463,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_138_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CD28_Tcells/FA2_CD28_Tcells_138_edgelist.csv
