subpopulation,cell_num,num_nodes,num_edges,giulia_spatial_entropy,runtime,nodelist,edgelist
FA3_ActivatedMuSC_P+M+,1226,1791,120307,221093.90031982353,5.936563968658447,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_1226_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_1226_edgelist.csv
FA3_ActivatedMuSC_P+M+,1891,2313,221808,436056.67146754416,11.53328800201416,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_1891_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_1891_edgelist.csv
FA3_ActivatedMuSC_P+M+,1068,2836,321424,653386.2914819858,17.954254150390625,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_1068_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_1068_edgelist.csv
FA3_ActivatedMuSC_P+M+,927,1302,74985,136345.69127190075,3.3141231536865234,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_927_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_927_edgelist.csv
FA3_ActivatedMuSC_P+M+,6368,923,42890,72044.40733402815,1.5698940753936768,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_6368_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_6368_edgelist.csv
FA3_ActivatedMuSC_P+M+,1635,6271,1121097,3008725.224518969,92.35584807395935,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_1635_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_1635_edgelist.csv
FA3_ActivatedMuSC_P+M+,3832,1409,84221,170033.10811682034,3.5704970359802246,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_3832_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_3832_edgelist.csv
FA3_ActivatedMuSC_P+M+,1833,2039,177929,333451.72503950476,8.242439985275269,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_1833_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_1833_edgelist.csv
FA3_ActivatedMuSC_P+M+,4542,5236,888542,2124347.667847862,53.72913098335266,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_4542_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_4542_edgelist.csv
FA3_ActivatedMuSC_P+M+,6486,5612,940374,2382659.171112943,77.60172009468079,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_6486_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_6486_edgelist.csv
FA3_ActivatedMuSC_P+M+,7235,4886,741341,1799684.2748266642,51.52743196487427,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_7235_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_7235_edgelist.csv
FA3_ActivatedMuSC_P+M+,4902,3327,385452,789427.9037655098,23.801851987838745,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_4902_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_4902_edgelist.csv
FA3_ActivatedMuSC_P+M+,1926,5568,947281,2287199.071716294,61.92672610282898,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_1926_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_1926_edgelist.csv
FA3_ActivatedMuSC_P+M+,1128,1073,54420,126500.09308167892,2.06170392036438,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_1128_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_1128_edgelist.csv
FA3_ActivatedMuSC_P+M+,2022,6352,1116326,3016706.675675855,94.42055583000183,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_2022_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_2022_edgelist.csv
FA3_ActivatedMuSC_P+M+,1107,4323,660748,1570579.2516970597,43.87651586532593,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_1107_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_1107_edgelist.csv
FA3_ActivatedMuSC_P+M+,1535,4192,536005,1238912.239197078,44.653703927993774,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_1535_nodelist.csv,../network_data/subpopulations_in_progress/FA3_ActivatedMuSC_P+M+/FA3_ActivatedMuSC_P+M+_1535_edgelist.csv
