subpopulation,cell_num,num_nodes,num_edges,giulia_spatial_entropy,runtime,nodelist,edgelist
FA1_PECAM1_Endothelial,2428,957,44712,78049.28950222714,1.7152431011199951,../network_data/subpopulations_in_progress/FA1_PECAM1_Endothelial/FA1_PECAM1_Endothelial_2428_nodelist.csv,../network_data/subpopulations_in_progress/FA1_PECAM1_Endothelial/FA1_PECAM1_Endothelial_2428_edgelist.csv
FA1_PECAM1_Endothelial,2546,4226,580165,1382492.1742466935,42.455687046051025,../network_data/subpopulations_in_progress/FA1_PECAM1_Endothelial/FA1_PECAM1_Endothelial_2546_nodelist.csv,../network_data/subpopulations_in_progress/FA1_PECAM1_Endothelial/FA1_PECAM1_Endothelial_2546_edgelist.csv
FA1_PECAM1_Endothelial,4381,3049,388990,820478.6991842195,19.910401105880737,../network_data/subpopulations_in_progress/FA1_PECAM1_Endothelial/FA1_PECAM1_Endothelial_4381_nodelist.csv,../network_data/subpopulations_in_progress/FA1_PECAM1_Endothelial/FA1_PECAM1_Endothelial_4381_edgelist.csv
FA1_PECAM1_Endothelial,2543,862,37153,73381.38782098697,1.3394889831542969,../network_data/subpopulations_in_progress/FA1_PECAM1_Endothelial/FA1_PECAM1_Endothelial_2543_nodelist.csv,../network_data/subpopulations_in_progress/FA1_PECAM1_Endothelial/FA1_PECAM1_Endothelial_2543_edgelist.csv
FA1_PECAM1_Endothelial,3540,1047,52361,95251.13001873223,2.0722949504852295,../network_data/subpopulations_in_progress/FA1_PECAM1_Endothelial/FA1_PECAM1_Endothelial_3540_nodelist.csv,../network_data/subpopulations_in_progress/FA1_PECAM1_Endothelial/FA1_PECAM1_Endothelial_3540_edgelist.csv
FA1_PECAM1_Endothelial,2541,2524,218848,488761.9901861634,13.758390188217163,../network_data/subpopulations_in_progress/FA1_PECAM1_Endothelial/FA1_PECAM1_Endothelial_2541_nodelist.csv,../network_data/subpopulations_in_progress/FA1_PECAM1_Endothelial/FA1_PECAM1_Endothelial_2541_edgelist.csv
FA1_PECAM1_Endothelial,2899,1054,48386,83890.82290264503,2.251610040664673,../network_data/subpopulations_in_progress/FA1_PECAM1_Endothelial/FA1_PECAM1_Endothelial_2899_nodelist.csv,../network_data/subpopulations_in_progress/FA1_PECAM1_Endothelial/FA1_PECAM1_Endothelial_2899_edgelist.csv
FA1_PECAM1_Endothelial,2421,2115,190903,357106.25315154047,11.167961120605469,../network_data/subpopulations_in_progress/FA1_PECAM1_Endothelial/FA1_PECAM1_Endothelial_2421_nodelist.csv,../network_data/subpopulations_in_progress/FA1_PECAM1_Endothelial/FA1_PECAM1_Endothelial_2421_edgelist.csv
FA1_PECAM1_Endothelial,2422,890,32264,68463.2342554056,1.481523036956787,../network_data/subpopulations_in_progress/FA1_PECAM1_Endothelial/FA1_PECAM1_Endothelial_2422_nodelist.csv,../network_data/subpopulations_in_progress/FA1_PECAM1_Endothelial/FA1_PECAM1_Endothelial_2422_edgelist.csv
FA1_PECAM1_Endothelial,952,2944,311558,657945.2291355858,19.846310138702393,../network_data/subpopulations_in_progress/FA1_PECAM1_Endothelial/FA1_PECAM1_Endothelial_952_nodelist.csv,../network_data/subpopulations_in_progress/FA1_PECAM1_Endothelial/FA1_PECAM1_Endothelial_952_edgelist.csv
