subpopulation,cell_num,num_nodes,num_edges,giulia_spatial_entropy,runtime,nodelist,edgelist
FA2_CKM_MuscleLineage,584,2465,218959,478504.85591653344,11.243754863739014,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_584_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_584_edgelist.csv
FA2_CKM_MuscleLineage,87,849,29862,58666.17225346449,1.2353768348693848,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_87_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_87_edgelist.csv
FA2_CKM_MuscleLineage,4544,723,23952,52903.91398685971,1.4542419910430908,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_4544_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_4544_edgelist.csv
FA2_CKM_MuscleLineage,85,5161,775921,1957300.7101859313,78.88754105567932,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_85_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_85_edgelist.csv
FA2_CKM_MuscleLineage,4489,2446,205714,404014.8426826366,14.990407943725586,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_4489_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_4489_edgelist.csv
FA2_CKM_MuscleLineage,1709,2526,236753,526436.0216402553,15.267606019973755,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_1709_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_1709_edgelist.csv
FA2_CKM_MuscleLineage,1907,2600,241430,535992.3388217384,14.529035806655884,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_1907_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_1907_edgelist.csv
FA2_CKM_MuscleLineage,4533,6287,1057901,2913180.5754359276,113.91848707199097,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_4533_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_4533_edgelist.csv
FA2_CKM_MuscleLineage,1948,422,10616,18683.83415488839,0.314769983291626,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_1948_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_1948_edgelist.csv
FA2_CKM_MuscleLineage,567,2768,290600,658311.8805541997,17.90187692642212,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_567_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_567_edgelist.csv
FA2_CKM_MuscleLineage,4478,2730,288110,581692.19948335,15.626872777938843,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_4478_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_4478_edgelist.csv
FA2_CKM_MuscleLineage,1029,2177,163417,316381.3181439336,10.856081008911133,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_1029_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_1029_edgelist.csv
FA2_CKM_MuscleLineage,3812,1536,102443,206485.6653638794,4.5531840324401855,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_3812_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_3812_edgelist.csv
FA2_CKM_MuscleLineage,2662,907,30665,63677.76292651257,1.4335930347442627,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_2662_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_2662_edgelist.csv
FA2_CKM_MuscleLineage,3709,295,7066,9378.078899160173,0.16818594932556152,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_3709_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_3709_edgelist.csv
FA2_CKM_MuscleLineage,135,1091,44135,93105.82903854591,2.1565048694610596,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_135_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_135_edgelist.csv
FA2_CKM_MuscleLineage,1705,2539,214233,432307.08616745187,12.537951946258545,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_1705_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_1705_edgelist.csv
FA2_CKM_MuscleLineage,1510,717,21765,44261.336076193475,0.9330558776855469,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_1510_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_1510_edgelist.csv
FA2_CKM_MuscleLineage,2927,333,9931,15765.499732988925,0.20717787742614746,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_2927_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_2927_edgelist.csv
FA2_CKM_MuscleLineage,3495,2570,249480,550528.8688210938,15.04715609550476,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_3495_nodelist.csv,../network_data/subpopulations_in_progress/FA2_CKM_MuscleLineage/FA2_CKM_MuscleLineage_3495_edgelist.csv
