subpopulation,cell_num,num_nodes,num_edges,giulia_spatial_entropy,runtime,nodelist,edgelist
FA1_CD19_Bcells,254,722,28987,44940.6423776346,0.9180750846862793,../network_data/subpopulations_in_progress/FA1_CD19_Bcells/FA1_CD19_Bcells_254_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD19_Bcells/FA1_CD19_Bcells_254_edgelist.csv
FA1_CD19_Bcells,2066,420,12481,20717.519968385488,0.31418800354003906,../network_data/subpopulations_in_progress/FA1_CD19_Bcells/FA1_CD19_Bcells_2066_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD19_Bcells/FA1_CD19_Bcells_2066_edgelist.csv
FA1_CD19_Bcells,4867,398,7271,15772.172939918544,0.2608048915863037,../network_data/subpopulations_in_progress/FA1_CD19_Bcells/FA1_CD19_Bcells_4867_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD19_Bcells/FA1_CD19_Bcells_4867_edgelist.csv
FA1_CD19_Bcells,1695,999,48774,85345.15220768645,1.8263130187988281,../network_data/subpopulations_in_progress/FA1_CD19_Bcells/FA1_CD19_Bcells_1695_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD19_Bcells/FA1_CD19_Bcells_1695_edgelist.csv
FA1_CD19_Bcells,4947,1095,53505,97458.66461594161,2.1870360374450684,../network_data/subpopulations_in_progress/FA1_CD19_Bcells/FA1_CD19_Bcells_4947_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD19_Bcells/FA1_CD19_Bcells_4947_edgelist.csv
FA1_CD19_Bcells,4069,397,8508,16229.855268169837,0.2761960029602051,../network_data/subpopulations_in_progress/FA1_CD19_Bcells/FA1_CD19_Bcells_4069_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD19_Bcells/FA1_CD19_Bcells_4069_edgelist.csv
FA1_CD19_Bcells,2560,773,34425,57942.822803351126,1.1019291877746582,../network_data/subpopulations_in_progress/FA1_CD19_Bcells/FA1_CD19_Bcells_2560_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD19_Bcells/FA1_CD19_Bcells_2560_edgelist.csv
FA1_CD19_Bcells,1685,1319,73926,131347.48852317318,3.202955961227417,../network_data/subpopulations_in_progress/FA1_CD19_Bcells/FA1_CD19_Bcells_1685_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD19_Bcells/FA1_CD19_Bcells_1685_edgelist.csv
FA1_CD19_Bcells,3670,1798,140169,252368.23279462737,6.232379913330078,../network_data/subpopulations_in_progress/FA1_CD19_Bcells/FA1_CD19_Bcells_3670_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD19_Bcells/FA1_CD19_Bcells_3670_edgelist.csv
FA1_CD19_Bcells,1688,1182,67707,113597.19134060574,2.7480809688568115,../network_data/subpopulations_in_progress/FA1_CD19_Bcells/FA1_CD19_Bcells_1688_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD19_Bcells/FA1_CD19_Bcells_1688_edgelist.csv
