subpopulation,cell_num,num_nodes,num_edges,giulia_spatial_entropy,runtime,nodelist,edgelist
FA1_CD28_Tcells,1385,1664,117549,211481.88519242324,5.625601053237915,../network_data/subpopulations_in_progress/FA1_CD28_Tcells/FA1_CD28_Tcells_1385_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD28_Tcells/FA1_CD28_Tcells_1385_edgelist.csv
FA1_CD28_Tcells,213,950,47427,80348.0413457466,1.6385080814361572,../network_data/subpopulations_in_progress/FA1_CD28_Tcells/FA1_CD28_Tcells_213_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD28_Tcells/FA1_CD28_Tcells_213_edgelist.csv
FA1_CD28_Tcells,1221,1350,82014,142028.99282949622,3.38763689994812,../network_data/subpopulations_in_progress/FA1_CD28_Tcells/FA1_CD28_Tcells_1221_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD28_Tcells/FA1_CD28_Tcells_1221_edgelist.csv
FA1_CD28_Tcells,606,2314,203098,381590.7472972728,9.132291078567505,../network_data/subpopulations_in_progress/FA1_CD28_Tcells/FA1_CD28_Tcells_606_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD28_Tcells/FA1_CD28_Tcells_606_edgelist.csv
FA1_CD28_Tcells,3769,3102,326384,705156.821453833,19.027331829071045,../network_data/subpopulations_in_progress/FA1_CD28_Tcells/FA1_CD28_Tcells_3769_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD28_Tcells/FA1_CD28_Tcells_3769_edgelist.csv
FA1_CD28_Tcells,197,1405,82759,145924.86785363115,3.6246988773345947,../network_data/subpopulations_in_progress/FA1_CD28_Tcells/FA1_CD28_Tcells_197_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD28_Tcells/FA1_CD28_Tcells_197_edgelist.csv
FA1_CD28_Tcells,928,1650,113219,204533.42377607932,5.218333959579468,../network_data/subpopulations_in_progress/FA1_CD28_Tcells/FA1_CD28_Tcells_928_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD28_Tcells/FA1_CD28_Tcells_928_edgelist.csv
FA1_CD28_Tcells,2183,846,36457,67961.05447216239,1.286571979522705,../network_data/subpopulations_in_progress/FA1_CD28_Tcells/FA1_CD28_Tcells_2183_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD28_Tcells/FA1_CD28_Tcells_2183_edgelist.csv
FA1_CD28_Tcells,1149,1663,116757,212760.50173574858,5.281420946121216,../network_data/subpopulations_in_progress/FA1_CD28_Tcells/FA1_CD28_Tcells_1149_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD28_Tcells/FA1_CD28_Tcells_1149_edgelist.csv
FA1_CD28_Tcells,2884,1592,109640,197036.38434865393,4.846524000167847,../network_data/subpopulations_in_progress/FA1_CD28_Tcells/FA1_CD28_Tcells_2884_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD28_Tcells/FA1_CD28_Tcells_2884_edgelist.csv
