subpopulation,cell_num,num_nodes,num_edges,giulia_spatial_entropy,runtime,nodelist,edgelist
FA2_MYL9_SmoothMuscle,1821,3041,314972,696107.1214324012,25.225022792816162,../network_data/subpopulations_in_progress/FA2_MYL9_SmoothMuscle/FA2_MYL9_SmoothMuscle_1821_nodelist.csv,../network_data/subpopulations_in_progress/FA2_MYL9_SmoothMuscle/FA2_MYL9_SmoothMuscle_1821_edgelist.csv
FA2_MYL9_SmoothMuscle,2429,4576,680490,1714830.011211654,54.957971811294556,../network_data/subpopulations_in_progress/FA2_MYL9_SmoothMuscle/FA2_MYL9_SmoothMuscle_2429_nodelist.csv,../network_data/subpopulations_in_progress/FA2_MYL9_SmoothMuscle/FA2_MYL9_SmoothMuscle_2429_edgelist.csv
FA2_MYL9_SmoothMuscle,3090,2489,227443,457903.1341123975,12.691511154174805,../network_data/subpopulations_in_progress/FA2_MYL9_SmoothMuscle/FA2_MYL9_SmoothMuscle_3090_nodelist.csv,../network_data/subpopulations_in_progress/FA2_MYL9_SmoothMuscle/FA2_MYL9_SmoothMuscle_3090_edgelist.csv
FA2_MYL9_SmoothMuscle,1273,4568,654322,1602599.5631255885,44.8028519153595,../network_data/subpopulations_in_progress/FA2_MYL9_SmoothMuscle/FA2_MYL9_SmoothMuscle_1273_nodelist.csv,../network_data/subpopulations_in_progress/FA2_MYL9_SmoothMuscle/FA2_MYL9_SmoothMuscle_1273_edgelist.csv
FA2_MYL9_SmoothMuscle,4488,4182,571829,1357235.1509404774,33.66954708099365,../network_data/subpopulations_in_progress/FA2_MYL9_SmoothMuscle/FA2_MYL9_SmoothMuscle_4488_nodelist.csv,../network_data/subpopulations_in_progress/FA2_MYL9_SmoothMuscle/FA2_MYL9_SmoothMuscle_4488_edgelist.csv
FA2_MYL9_SmoothMuscle,3615,4673,715423,1774430.929138271,46.98254108428955,../network_data/subpopulations_in_progress/FA2_MYL9_SmoothMuscle/FA2_MYL9_SmoothMuscle_3615_nodelist.csv,../network_data/subpopulations_in_progress/FA2_MYL9_SmoothMuscle/FA2_MYL9_SmoothMuscle_3615_edgelist.csv
FA2_MYL9_SmoothMuscle,4079,4958,711141,1787160.917045222,53.18107795715332,../network_data/subpopulations_in_progress/FA2_MYL9_SmoothMuscle/FA2_MYL9_SmoothMuscle_4079_nodelist.csv,../network_data/subpopulations_in_progress/FA2_MYL9_SmoothMuscle/FA2_MYL9_SmoothMuscle_4079_edgelist.csv
FA2_MYL9_SmoothMuscle,1254,3544,380343,882540.5831564359,24.917633056640625,../network_data/subpopulations_in_progress/FA2_MYL9_SmoothMuscle/FA2_MYL9_SmoothMuscle_1254_nodelist.csv,../network_data/subpopulations_in_progress/FA2_MYL9_SmoothMuscle/FA2_MYL9_SmoothMuscle_1254_edgelist.csv
FA2_MYL9_SmoothMuscle,4357,3138,339518,761636.9210183318,19.357431173324585,../network_data/subpopulations_in_progress/FA2_MYL9_SmoothMuscle/FA2_MYL9_SmoothMuscle_4357_nodelist.csv,../network_data/subpopulations_in_progress/FA2_MYL9_SmoothMuscle/FA2_MYL9_SmoothMuscle_4357_edgelist.csv
FA2_MYL9_SmoothMuscle,1622,4600,656349,1642750.7577560067,45.08390998840332,../network_data/subpopulations_in_progress/FA2_MYL9_SmoothMuscle/FA2_MYL9_SmoothMuscle_1622_nodelist.csv,../network_data/subpopulations_in_progress/FA2_MYL9_SmoothMuscle/FA2_MYL9_SmoothMuscle_1622_edgelist.csv
