gene_symbol,ensembl_id,expr_val
1700017B05Rik,10090.ENSMUSP00000150452,1.0
1700017B05Rik,10090.ENSMUSP00000149643,1.0
1700017B05Rik,10090.ENSMUSP00000150884,1.0
1700017B05Rik,10090.ENSMUSP00000034846,1.0
2700062C07Rik,10090.ENSMUSP00000095251,1.0
2700062C07Rik,10090.ENSMUSP00000157335,1.0
4930402H24Rik,10090.ENSMUSP00000113481,1.0
4930402H24Rik,10090.ENSMUSP00000112540,1.0
4930402H24Rik,10090.ENSMUSP00000120811,1.0
4930402H24Rik,10090.ENSMUSP00000046992,1.0
4930402H24Rik,10090.ENSMUSP00000118946,1.0
4930402H24Rik,10090.ENSMUSP00000120742,1.0
4930402H24Rik,10090.ENSMUSP00000117915,1.0
4930402H24Rik,10090.ENSMUSP00000105872,1.0
4930402H24Rik,10090.ENSMUSP00000119346,1.0
9130230L23Rik,10090.ENSMUSP00000131673,1.0
9130230L23Rik,10090.ENSMUSP00000143918,1.0
AW549877,10090.ENSMUSP00000038476,1.0
Aars,10090.ENSMUSP00000122388,1.0
Aars,10090.ENSMUSP00000034441,1.0
Abi1,10090.ENSMUSP00000118491,2.0
Abi1,10090.ENSMUSP00000116093,2.0
Abi1,10090.ENSMUSP00000117335,2.0
Abi1,10090.ENSMUSP00000120462,2.0
Abi1,10090.ENSMUSP00000077997,2.0
Abi1,10090.ENSMUSP00000090860,2.0
Abi1,10090.ENSMUSP00000088957,2.0
Abi1,10090.ENSMUSP00000110191,2.0
Abi1,10090.ENSMUSP00000120769,2.0
Abi1,10090.ENSMUSP00000120621,2.0
Abi1,10090.ENSMUSP00000136846,2.0
Acod1,10090.ENSMUSP00000022722,1.0
Acp2,10090.ENSMUSP00000002172,1.0
Acp2,10090.ENSMUSP00000116030,1.0
Acp2,10090.ENSMUSP00000119144,1.0
Acsl1,10090.ENSMUSP00000106000,1.0
Acsl1,10090.ENSMUSP00000114473,1.0
Acsl1,10090.ENSMUSP00000118845,1.0
Acsl1,10090.ENSMUSP00000034046,1.0
Acsl1,10090.ENSMUSP00000106001,1.0
Acsl1,10090.ENSMUSP00000147647,1.0
Acsl1,10090.ENSMUSP00000117546,1.0
Adk,10090.ENSMUSP00000047665,1.0
Adk,10090.ENSMUSP00000153265,1.0
Adk,10090.ENSMUSP00000153057,1.0
Adk,10090.ENSMUSP00000153089,1.0
Adk,10090.ENSMUSP00000152928,1.0
Adora2b,10090.ENSMUSP00000018644,1.0
Adrm1,10090.ENSMUSP00000050076,1.0
Adsl,10090.ENSMUSP00000143188,1.0
Adsl,10090.ENSMUSP00000146546,1.0
Adsl,10090.ENSMUSP00000023043,1.0
Adsl,10090.ENSMUSP00000131998,1.0
Adsl,10090.ENSMUSP00000132423,1.0
Adsl,10090.ENSMUSP00000129601,1.0
Adsl,10090.ENSMUSP00000143222,1.0
Adsl,10090.ENSMUSP00000127593,1.0
Adsl,10090.ENSMUSP00000132524,1.0
Alg13,10090.ENSMUSP00000130514,1.0
Alg13,10090.ENSMUSP00000142956,1.0
Alg13,10090.ENSMUSP00000126052,1.0
Alg13,10090.ENSMUSP00000131340,1.0
Alg13,10090.ENSMUSP00000068403,1.0
Alg13,10090.ENSMUSP00000131622,1.0
Alg13,10090.ENSMUSP00000143124,1.0
Ammecr1l,10090.ENSMUSP00000156982,1.0
Ammecr1l,10090.ENSMUSP00000111475,1.0
Ammecr1l,10090.ENSMUSP00000157050,1.0
Amn1,10090.ENSMUSP00000107160,1.0
Amn1,10090.ENSMUSP00000116060,1.0
Amn1,10090.ENSMUSP00000092957,1.0
Amn1,10090.ENSMUSP00000145210,1.0
Ankrd11,10090.ENSMUSP00000095938,1.0
Ankrd11,10090.ENSMUSP00000148645,1.0
Ankrd11,10090.ENSMUSP00000095939,1.0
Ankrd11,10090.ENSMUSP00000133977,1.0
Ankrd11,10090.ENSMUSP00000148523,1.0
Ankrd12,10090.ENSMUSP00000039035,2.0
Ankrd12,10090.ENSMUSP00000156776,2.0
Ankrd12,10090.ENSMUSP00000156536,2.0
Ankrd12,10090.ENSMUSP00000114237,2.0
Ankrd12,10090.ENSMUSP00000156634,2.0
Ankrd12,10090.ENSMUSP00000156436,2.0
Ankrd13a,10090.ENSMUSP00000099638,1.0
Ankrd13a,10090.ENSMUSP00000116994,1.0
Ankrd33b,10090.ENSMUSP00000037918,1.0
Ankrd33b,10090.ENSMUSP00000106040,1.0
Ankrd33b,10090.ENSMUSP00000118984,1.0
Ankrd33b,10090.ENSMUSP00000117974,1.0
Ankrd33b,10090.ENSMUSP00000076209,1.0
Anpep,10090.ENSMUSP00000146085,1.0
Anpep,10090.ENSMUSP00000035943,1.0
Anpep,10090.ENSMUSP00000103015,1.0
Anpep,10090.ENSMUSP00000145682,1.0
Anxa5,10090.ENSMUSP00000029266,1.0
Anxa5,10090.ENSMUSP00000143650,1.0
Apc,10090.ENSMUSP00000078337,1.0
Apc,10090.ENSMUSP00000129095,1.0
Apc,10090.ENSMUSP00000111447,1.0
Apc,10090.ENSMUSP00000127131,1.0
Apc,10090.ENSMUSP00000128327,1.0
Apc,10090.ENSMUSP00000064214,1.0
Apobec1,10090.ENSMUSP00000145154,2.0
Apobec1,10090.ENSMUSP00000108205,2.0
Apobec1,10090.ENSMUSP00000144996,2.0
Apobec1,10090.ENSMUSP00000116238,2.0
Apobec1,10090.ENSMUSP00000145417,2.0
Apobec1,10090.ENSMUSP00000108206,2.0
Apobec1,10090.ENSMUSP00000108204,2.0
Arcn1,10090.ENSMUSP00000034607,1.0
Arf4,10090.ENSMUSP00000132159,1.0
Arf4,10090.ENSMUSP00000155146,1.0
Arf4,10090.ENSMUSP00000154967,1.0
Arf4,10090.ENSMUSP00000155132,1.0
Arf4,10090.ENSMUSP00000155713,1.0
Arf4,10090.ENSMUSP00000022429,1.0
Arf4,10090.ENSMUSP00000107937,1.0
Arf4,10090.ENSMUSP00000127272,1.0
Arfgap2,10090.ENSMUSP00000078920,1.0
Arfgap2,10090.ENSMUSP00000028691,1.0
Arl4a,10090.ENSMUSP00000114458,2.0
Arl4a,10090.ENSMUSP00000122126,2.0
Arl4a,10090.ENSMUSP00000099013,2.0
Arl4a,10090.ENSMUSP00000122987,2.0
Arl4c,10090.ENSMUSP00000057085,3.0
Arl4c,10090.ENSMUSP00000139499,3.0
Arl4c,10090.ENSMUSP00000124344,3.0
Arl5c,10090.ENSMUSP00000103188,3.0
Arl5c,10090.ENSMUSP00000037214,3.0
Arl8a,10090.ENSMUSP00000121545,1.0
Arl8a,10090.ENSMUSP00000027684,1.0
Arpc5,10090.ENSMUSP00000076933,1.0
Arpc5,10090.ENSMUSP00000095143,1.0
Atf4,10090.ENSMUSP00000105234,4.0
Atf4,10090.ENSMUSP00000155806,4.0
Atp2a2,10090.ENSMUSP00000031423,1.0
Atp2a2,10090.ENSMUSP00000135935,1.0
Atp2a2,10090.ENSMUSP00000136104,1.0
Atp5j2,10090.ENSMUSP00000125504,1.0
Atp5j2,10090.ENSMUSP00000039726,1.0
Atp5j2,10090.ENSMUSP00000138039,1.0
Atp5j2,10090.ENSMUSP00000123904,1.0
Atp5l,10090.ENSMUSP00000047960,1.0
Atp6ap2,10090.ENSMUSP00000033313,1.0
Atp6v1e1,10090.ENSMUSP00000145437,1.0
Atp6v1e1,10090.ENSMUSP00000019354,1.0
Atp6v1e1,10090.ENSMUSP00000145324,1.0
Atp6v1e1,10090.ENSMUSP00000145353,1.0
Atp6v1h,10090.ENSMUSP00000141797,2.0
Atp6v1h,10090.ENSMUSP00000141440,2.0
Atp6v1h,10090.ENSMUSP00000141636,2.0
