gene_symbol,ensembl_id,expr_val
0610030E20Rik,10090.ENSMUSP00000076957,1.0
0610030E20Rik,10090.ENSMUSP00000141754,1.0
1700012B09Rik,10090.ENSMUSP00000140756,1.0
1700012B09Rik,10090.ENSMUSP00000140386,1.0
1700012B09Rik,10090.ENSMUSP00000139796,1.0
1700012B09Rik,10090.ENSMUSP00000140908,1.0
1700012B09Rik,10090.ENSMUSP00000049826,1.0
1700017B05Rik,10090.ENSMUSP00000150452,1.0
1700017B05Rik,10090.ENSMUSP00000149643,1.0
1700017B05Rik,10090.ENSMUSP00000150884,1.0
1700017B05Rik,10090.ENSMUSP00000034846,1.0
1810013L24Rik,10090.ENSMUSP00000155131,1.0
1810013L24Rik,10090.ENSMUSP00000023150,1.0
AA467197,10090.ENSMUSP00000117197,5.0
AA467197,10090.ENSMUSP00000040781,5.0
AA467197,10090.ENSMUSP00000106141,5.0
AA467197,10090.ENSMUSP00000150109,5.0
AA467197,10090.ENSMUSP00000148981,5.0
AA467197,10090.ENSMUSP00000150944,5.0
AB124611,10090.ENSMUSP00000134056,1.0
AB124611,10090.ENSMUSP00000075665,1.0
AB124611,10090.ENSMUSP00000083547,1.0
Abca8a,10090.ENSMUSP00000097860,1.0
Abca8a,10090.ENSMUSP00000102275,1.0
Abca8a,10090.ENSMUSP00000102273,1.0
Abca8a,10090.ENSMUSP00000114393,1.0
Abca8a,10090.ENSMUSP00000045808,1.0
Abr,10090.ENSMUSP00000091551,2.0
Abr,10090.ENSMUSP00000135515,2.0
Abr,10090.ENSMUSP00000072522,2.0
Abr,10090.ENSMUSP00000104044,2.0
Abr,10090.ENSMUSP00000135691,2.0
Abr,10090.ENSMUSP00000122614,2.0
Abr,10090.ENSMUSP00000135544,2.0
Abr,10090.ENSMUSP00000068982,2.0
Abr,10090.ENSMUSP00000104045,2.0
Abr,10090.ENSMUSP00000135174,2.0
Acod1,10090.ENSMUSP00000022722,14.0
Acsl1,10090.ENSMUSP00000106000,4.0
Acsl1,10090.ENSMUSP00000114473,4.0
Acsl1,10090.ENSMUSP00000118845,4.0
Acsl1,10090.ENSMUSP00000034046,4.0
Acsl1,10090.ENSMUSP00000106001,4.0
Acsl1,10090.ENSMUSP00000147647,4.0
Acsl1,10090.ENSMUSP00000117546,4.0
Actb,10090.ENSMUSP00000130611,11.0
Actb,10090.ENSMUSP00000127663,11.0
Actb,10090.ENSMUSP00000098066,11.0
Actb,10090.ENSMUSP00000132135,11.0
Actb,10090.ENSMUSP00000101823,11.0
Actg1,10090.ENSMUSP00000101821,4.0
Actg1,10090.ENSMUSP00000071486,4.0
Actg1,10090.ENSMUSP00000134070,4.0
Actg1,10090.ENSMUSP00000087043,4.0
Actg1,10090.ENSMUSP00000134296,4.0
Actg1,10090.ENSMUSP00000101822,4.0
Actn1,10090.ENSMUSP00000021554,1.0
Actn1,10090.ENSMUSP00000127176,1.0
Actr2,10090.ENSMUSP00000000137,1.0
Actr3,10090.ENSMUSP00000139886,1.0
Actr3,10090.ENSMUSP00000139674,1.0
Actr3,10090.ENSMUSP00000140000,1.0
Actr3,10090.ENSMUSP00000140953,1.0
Actr3,10090.ENSMUSP00000137503,1.0
Actr3,10090.ENSMUSP00000027579,1.0
Actr3,10090.ENSMUSP00000140535,1.0
Actr3,10090.ENSMUSP00000140082,1.0
Actr5,10090.ENSMUSP00000046658,1.0
Actr5,10090.ENSMUSP00000139110,1.0
Adam17,10090.ENSMUSP00000155953,1.0
Adam17,10090.ENSMUSP00000136677,1.0
Adam17,10090.ENSMUSP00000155990,1.0
Adam17,10090.ENSMUSP00000136407,1.0
Adam17,10090.ENSMUSP00000099087,1.0
Adam17,10090.ENSMUSP00000067953,1.0
Adam17,10090.ENSMUSP00000136255,1.0
Adipor1,10090.ENSMUSP00000107856,1.0
Adipor1,10090.ENSMUSP00000027727,1.0
Aff1,10090.ENSMUSP00000059744,1.0
Aff1,10090.ENSMUSP00000119631,1.0
Aff1,10090.ENSMUSP00000031256,1.0
Aff4,10090.ENSMUSP00000051479,1.0
Aff4,10090.ENSMUSP00000118866,1.0
Aff4,10090.ENSMUSP00000120613,1.0
Ago2,10090.ENSMUSP00000042207,4.0
Agpat4,10090.ENSMUSP00000127477,2.0
Agpat4,10090.ENSMUSP00000024594,2.0
Agpat4,10090.ENSMUSP00000128085,2.0
Agpat4,10090.ENSMUSP00000127417,2.0
Agps,10090.ENSMUSP00000107583,1.0
Agps,10090.ENSMUSP00000135457,1.0
Agps,10090.ENSMUSP00000041967,1.0
Agps,10090.ENSMUSP00000134773,1.0
Agps,10090.ENSMUSP00000134806,1.0
Ahsa2,10090.ENSMUSP00000121920,1.0
Ahsa2,10090.ENSMUSP00000121255,1.0
Ahsa2,10090.ENSMUSP00000105166,1.0
Ahsa2,10090.ENSMUSP00000115134,1.0
Ahsa2,10090.ENSMUSP00000020529,1.0
Aifm2,10090.ENSMUSP00000101095,1.0
Aifm2,10090.ENSMUSP00000070054,1.0
Aifm2,10090.ENSMUSP00000078998,1.0
Aifm2,10090.ENSMUSP00000097297,1.0
Akap13,10090.ENSMUSP00000146990,1.0
Akap13,10090.ENSMUSP00000147237,1.0
Akap13,10090.ENSMUSP00000146503,1.0
Akap13,10090.ENSMUSP00000146401,1.0
Akap13,10090.ENSMUSP00000129784,1.0
Akap13,10090.ENSMUSP00000146779,1.0
Alcam,10090.ENSMUSP00000129714,1.0
Alcam,10090.ENSMUSP00000131001,1.0
Alcam,10090.ENSMUSP00000127141,1.0
Alcam,10090.ENSMUSP00000023312,1.0
Alcam,10090.ENSMUSP00000130563,1.0
Aldh2,10090.ENSMUSP00000143261,1.0
Aldh2,10090.ENSMUSP00000142906,1.0
Aldh2,10090.ENSMUSP00000123545,1.0
Aldh2,10090.ENSMUSP00000143034,1.0
Aldh2,10090.ENSMUSP00000031411,1.0
Alox5ap,10090.ENSMUSP00000144472,1.0
Alox5ap,10090.ENSMUSP00000144115,1.0
Alox5ap,10090.ENSMUSP00000071130,1.0
Ankrd33b,10090.ENSMUSP00000037918,4.0
Ankrd33b,10090.ENSMUSP00000106040,4.0
Ankrd33b,10090.ENSMUSP00000118984,4.0
Ankrd33b,10090.ENSMUSP00000117974,4.0
Ankrd33b,10090.ENSMUSP00000076209,4.0
Antxr2,10090.ENSMUSP00000142605,7.0
Antxr2,10090.ENSMUSP00000031281,7.0
Anxa11,10090.ENSMUSP00000022416,1.0
Anxa11,10090.ENSMUSP00000107983,1.0
Ap2b1,10090.ENSMUSP00000134779,1.0
Ap2b1,10090.ENSMUSP00000135445,1.0
Ap2b1,10090.ENSMUSP00000116562,1.0
Ap2b1,10090.ENSMUSP00000018875,1.0
Ap2b1,10090.ENSMUSP00000134798,1.0
Ap2b1,10090.ENSMUSP00000070714,1.0
Aplp2,10090.ENSMUSP00000149732,1.0
Aplp2,10090.ENSMUSP00000072428,1.0
Aplp2,10090.ENSMUSP00000078694,1.0
Aplp2,10090.ENSMUSP00000149023,1.0
App,10090.ENSMUSP00000005406,1.0
App,10090.ENSMUSP00000154389,1.0
App,10090.ENSMUSP00000154097,1.0
App,10090.ENSMUSP00000153907,1.0
App,10090.ENSMUSP00000154061,1.0
App,10090.ENSMUSP00000154401,1.0
Arf1,10090.ENSMUSP00000126120,2.0
Arf1,10090.ENSMUSP00000079905,2.0
Arfrp1,10090.ENSMUSP00000104436,1.0
Arfrp1,10090.ENSMUSP00000139211,1.0
Arfrp1,10090.ENSMUSP00000122066,1.0
Arfrp1,10090.ENSMUSP00000126387,1.0
Arfrp1,10090.ENSMUSP00000138941,1.0
Arhgap25,10090.ENSMUSP00000068964,1.0
Arhgap25,10090.ENSMUSP00000109267,1.0
Arhgap25,10090.ENSMUSP00000098758,1.0
Arhgdib,10090.ENSMUSP00000032344,1.0
Arhgdib,10090.ENSMUSP00000107523,1.0
Arhgdib,10090.ENSMUSP00000120047,1.0
Arhgdib,10090.ENSMUSP00000145103,1.0
Arhgdib,10090.ENSMUSP00000107522,1.0
Arhgef3,10090.ENSMUSP00000046486,1.0
Arhgef3,10090.ENSMUSP00000153124,1.0
Arhgef3,10090.ENSMUSP00000153396,1.0
Arid5b,10090.ENSMUSP00000020106,7.0
Arid5b,10090.ENSMUSP00000151227,7.0
Arid5b,10090.ENSMUSP00000151665,7.0
Arl4c,10090.ENSMUSP00000057085,1.0
Arl4c,10090.ENSMUSP00000139499,1.0
Arl4c,10090.ENSMUSP00000124344,1.0
Arpc1b,10090.ENSMUSP00000115515,1.0
Arpc1b,10090.ENSMUSP00000143438,1.0
Arpc1b,10090.ENSMUSP00000122340,1.0
Arpc1b,10090.ENSMUSP00000082822,1.0
Arpc1b,10090.ENSMUSP00000115022,1.0
Arpc2,10090.ENSMUSP00000006467,4.0
Arpc2,10090.ENSMUSP00000109450,4.0
Arpc2,10090.ENSMUSP00000140762,4.0
