gene_symbol,ensembl_id,expr_val
0610009B22Rik,10090.ENSMUSP00000007921,1.0
0610009B22Rik,10090.ENSMUSP00000104726,1.0
1600012H06Rik,10090.ENSMUSP00000133628,1.0
1600012H06Rik,10090.ENSMUSP00000125970,1.0
1600012H06Rik,10090.ENSMUSP00000093344,1.0
4930523C07Rik,10090.ENSMUSP00000137410,1.0
4930523C07Rik,10090.ENSMUSP00000156718,1.0
4933434E20Rik,10090.ENSMUSP00000066840,1.0
4933434E20Rik,10090.ENSMUSP00000124822,1.0
4933434E20Rik,10090.ENSMUSP00000124028,1.0
4933434E20Rik,10090.ENSMUSP00000029551,1.0
4933434E20Rik,10090.ENSMUSP00000029552,1.0
4933434E20Rik,10090.ENSMUSP00000123740,1.0
4933434E20Rik,10090.ENSMUSP00000124554,1.0
AI987944,10090.ENSMUSP00000071708,1.0
AI987944,10090.ENSMUSP00000145621,1.0
AI987944,10090.ENSMUSP00000145565,1.0
Abracl,10090.ENSMUSP00000151461,1.0
Abracl,10090.ENSMUSP00000151794,1.0
Abracl,10090.ENSMUSP00000151841,1.0
Abracl,10090.ENSMUSP00000020002,1.0
Acap2,10090.ENSMUSP00000156077,1.0
Acap2,10090.ENSMUSP00000154852,1.0
Acap2,10090.ENSMUSP00000154983,1.0
Acap2,10090.ENSMUSP00000154938,1.0
Acap2,10090.ENSMUSP00000061501,1.0
Acod1,10090.ENSMUSP00000022722,9.0
Acsl1,10090.ENSMUSP00000106000,4.0
Acsl1,10090.ENSMUSP00000114473,4.0
Acsl1,10090.ENSMUSP00000118845,4.0
Acsl1,10090.ENSMUSP00000034046,4.0
Acsl1,10090.ENSMUSP00000106001,4.0
Acsl1,10090.ENSMUSP00000147647,4.0
Acsl1,10090.ENSMUSP00000117546,4.0
Actb,10090.ENSMUSP00000130611,14.0
Actb,10090.ENSMUSP00000127663,14.0
Actb,10090.ENSMUSP00000098066,14.0
Actb,10090.ENSMUSP00000132135,14.0
Actb,10090.ENSMUSP00000101823,14.0
Actg1,10090.ENSMUSP00000101821,1.0
Actg1,10090.ENSMUSP00000071486,1.0
Actg1,10090.ENSMUSP00000134070,1.0
Actg1,10090.ENSMUSP00000087043,1.0
Actg1,10090.ENSMUSP00000134296,1.0
Actg1,10090.ENSMUSP00000101822,1.0
Actr3,10090.ENSMUSP00000139886,2.0
Actr3,10090.ENSMUSP00000139674,2.0
Actr3,10090.ENSMUSP00000140000,2.0
Actr3,10090.ENSMUSP00000140953,2.0
Actr3,10090.ENSMUSP00000137503,2.0
Actr3,10090.ENSMUSP00000027579,2.0
Actr3,10090.ENSMUSP00000140535,2.0
Actr3,10090.ENSMUSP00000140082,2.0
Adipor1,10090.ENSMUSP00000107856,1.0
Adipor1,10090.ENSMUSP00000027727,1.0
Aff4,10090.ENSMUSP00000051479,1.0
Aff4,10090.ENSMUSP00000118866,1.0
Aff4,10090.ENSMUSP00000120613,1.0
Ago2,10090.ENSMUSP00000042207,1.0
Akna,10090.ENSMUSP00000041614,1.0
Alcam,10090.ENSMUSP00000129714,1.0
Alcam,10090.ENSMUSP00000131001,1.0
Alcam,10090.ENSMUSP00000127141,1.0
Alcam,10090.ENSMUSP00000023312,1.0
Alcam,10090.ENSMUSP00000130563,1.0
Alg11,10090.ENSMUSP00000106365,1.0
Alg11,10090.ENSMUSP00000119161,1.0
Alg11,10090.ENSMUSP00000072382,1.0
Amn1,10090.ENSMUSP00000107160,1.0
Amn1,10090.ENSMUSP00000116060,1.0
Amn1,10090.ENSMUSP00000092957,1.0
Amn1,10090.ENSMUSP00000145210,1.0
Ankrd44,10090.ENSMUSP00000136802,1.0
Ankrd44,10090.ENSMUSP00000137216,1.0
Ankrd44,10090.ENSMUSP00000040327,1.0
Ankrd44,10090.ENSMUSP00000136831,1.0
Ankrd44,10090.ENSMUSP00000137616,1.0
Antxr2,10090.ENSMUSP00000142605,3.0
Antxr2,10090.ENSMUSP00000031281,3.0
Anxa2,10090.ENSMUSP00000034756,1.0
Anxa2,10090.ENSMUSP00000117979,1.0
Anxa2,10090.ENSMUSP00000117855,1.0
Anxa2,10090.ENSMUSP00000122175,1.0
Ap1s2,10090.ENSMUSP00000107913,1.0
Ap1s2,10090.ENSMUSP00000114902,1.0
Ap1s2,10090.ENSMUSP00000033734,1.0
Ap1s2,10090.ENSMUSP00000066185,1.0
Arf1,10090.ENSMUSP00000126120,2.0
Arf1,10090.ENSMUSP00000079905,2.0
Arfgef1,10090.ENSMUSP00000118805,3.0
Arfgef1,10090.ENSMUSP00000085986,3.0
Arg2,10090.ENSMUSP00000021550,1.0
Arhgdia,10090.ENSMUSP00000101803,2.0
Arhgdia,10090.ENSMUSP00000063714,2.0
Arl8a,10090.ENSMUSP00000121545,1.0
Arl8a,10090.ENSMUSP00000027684,1.0
Arpc2,10090.ENSMUSP00000006467,1.0
Arpc2,10090.ENSMUSP00000109450,1.0
Arpc2,10090.ENSMUSP00000140762,1.0
Arpc2,10090.ENSMUSP00000109451,1.0
Arpp19,10090.ENSMUSP00000131597,1.0
Arpp19,10090.ENSMUSP00000126618,1.0
Arpp19,10090.ENSMUSP00000132802,1.0
Arpp19,10090.ENSMUSP00000130730,1.0
Arpp19,10090.ENSMUSP00000007800,1.0
Arpp19,10090.ENSMUSP00000128921,1.0
Arpp19,10090.ENSMUSP00000132350,1.0
Arpp19,10090.ENSMUSP00000125825,1.0
Arpp19,10090.ENSMUSP00000131987,1.0
Arpp19,10090.ENSMUSP00000131922,1.0
Atp1b3,10090.ENSMUSP00000034983,3.0
Atp2b1,10090.ENSMUSP00000151572,1.0
Atp2b1,10090.ENSMUSP00000151970,1.0
Atp2b1,10090.ENSMUSP00000151441,1.0
Atp2b1,10090.ENSMUSP00000151934,1.0
Atp2b1,10090.ENSMUSP00000151791,1.0
Atp2b1,10090.ENSMUSP00000020107,1.0
Atp2b1,10090.ENSMUSP00000151598,1.0
