gene_symbol,ensembl_id,expr_val
1110008P14Rik,10090.ENSMUSP00000142021,1.0
1110008P14Rik,10090.ENSMUSP00000038970,1.0
1700017B05Rik,10090.ENSMUSP00000150452,2.0
1700017B05Rik,10090.ENSMUSP00000149643,2.0
1700017B05Rik,10090.ENSMUSP00000150884,2.0
1700017B05Rik,10090.ENSMUSP00000034846,2.0
1810013L24Rik,10090.ENSMUSP00000155131,1.0
1810013L24Rik,10090.ENSMUSP00000023150,1.0
AA467197,10090.ENSMUSP00000117197,1.0
AA467197,10090.ENSMUSP00000040781,1.0
AA467197,10090.ENSMUSP00000106141,1.0
AA467197,10090.ENSMUSP00000150109,1.0
AA467197,10090.ENSMUSP00000148981,1.0
AA467197,10090.ENSMUSP00000150944,1.0
Abhd4,10090.ENSMUSP00000143600,2.0
Abhd4,10090.ENSMUSP00000143121,2.0
Abhd4,10090.ENSMUSP00000142722,2.0
Abhd4,10090.ENSMUSP00000044134,2.0
Abhd4,10090.ENSMUSP00000142607,2.0
Abhd4,10090.ENSMUSP00000137214,2.0
Abhd4,10090.ENSMUSP00000142423,2.0
Abi1,10090.ENSMUSP00000118491,1.0
Abi1,10090.ENSMUSP00000116093,1.0
Abi1,10090.ENSMUSP00000117335,1.0
Abi1,10090.ENSMUSP00000120462,1.0
Abi1,10090.ENSMUSP00000077997,1.0
Abi1,10090.ENSMUSP00000090860,1.0
Abi1,10090.ENSMUSP00000088957,1.0
Abi1,10090.ENSMUSP00000110191,1.0
Abi1,10090.ENSMUSP00000120769,1.0
Abi1,10090.ENSMUSP00000120621,1.0
Abi1,10090.ENSMUSP00000136846,1.0
Abr,10090.ENSMUSP00000091551,1.0
Abr,10090.ENSMUSP00000135515,1.0
Abr,10090.ENSMUSP00000072522,1.0
Abr,10090.ENSMUSP00000104044,1.0
Abr,10090.ENSMUSP00000135691,1.0
Abr,10090.ENSMUSP00000122614,1.0
Abr,10090.ENSMUSP00000135544,1.0
Abr,10090.ENSMUSP00000068982,1.0
Abr,10090.ENSMUSP00000104045,1.0
Abr,10090.ENSMUSP00000135174,1.0
Abracl,10090.ENSMUSP00000151461,2.0
Abracl,10090.ENSMUSP00000151794,2.0
Abracl,10090.ENSMUSP00000151841,2.0
Abracl,10090.ENSMUSP00000020002,2.0
Acly,10090.ENSMUSP00000127632,1.0
Acly,10090.ENSMUSP00000103008,1.0
Acly,10090.ENSMUSP00000103012,1.0
Acly,10090.ENSMUSP00000007131,1.0
Acod1,10090.ENSMUSP00000022722,40.0
Actb,10090.ENSMUSP00000130611,7.0
